inventory_id,uniprot_accession,gene_symbol,resource_annotation_status,inventory_status,source_url,payload
CYT_Q8TAD2,Q8TAD2,IL17D,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/Q8TAD2,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""IL17D_HUMAN"",""gene_aliases"":""IL17D UNQ3096/PRO21175"",""gene_symbol"":""IL17D"",""go_ids"":""GO:0005125; GO:0005576; GO:0006954; GO:0032725; GO:0032755; GO:0032757; GO:0042803; GO:0048018; GO:1900017; GO:1903707"",""inventory_id"":""CYT_Q8TAD2"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0202; KW-0325; KW-1267; KW-1185; KW-0964; KW-0732"",""protein_names"":""Interleukin-17D (IL-17D) (Interleukin-27) (IL-27)"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/Q8TAD2"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""Q8TAD2""}"
CYT_Q8TAZ6,Q8TAZ6,CMTM2,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/Q8TAZ6,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""CKLF2_HUMAN"",""gene_aliases"":""CMTM2 CKLFSF2"",""gene_symbol"":""CMTM2"",""go_ids"":""GO:0016020"",""inventory_id"":""CYT_Q8TAZ6"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0025; KW-0145; KW-0202; KW-0472; KW-1267; KW-1185; KW-0812; KW-1133"",""protein_names"":""CKLF-like MARVEL transmembrane domain-containing protein 2 (Chemokine-like factor superfamily member 2)"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/Q8TAZ6"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""Q8TAZ6""}"
CYT_Q8WVN6,Q8WVN6,SECTM1,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/Q8WVN6,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""SCTM1_HUMAN"",""gene_aliases"":""SECTM1 K12"",""gene_symbol"":""SECTM1"",""go_ids"":""GO:0002726; GO:0005125; GO:0005576; GO:0005794; GO:0005886; GO:0006955; GO:0007498; GO:0016020; GO:0043123; GO:0048018; GO:0070062"",""inventory_id"":""CYT_Q8WVN6"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-1003; KW-1015; KW-0325; KW-0472; KW-1267; KW-1185; KW-0964; KW-0732; KW-0812; KW-1133"",""protein_names"":""Secreted and transmembrane protein 1 (Protein K-12)"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/Q8WVN6"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""Q8WVN6""}"
CYT_Q8WWZ1,Q8WWZ1,IL1F10,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/Q8WWZ1,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""IL1FA_HUMAN"",""gene_aliases"":""IL1F10 FIL1T IL1HY2 IL38 FKSG75 UNQ6119/PRO20041"",""gene_symbol"":""IL1F10"",""go_ids"":""GO:0005125; GO:0005149; GO:0005576; GO:0005737; GO:0006954; GO:0006955; GO:0019221; GO:0071222"",""inventory_id"":""CYT_Q8WWZ1"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0002; KW-0025; KW-0202; KW-0963; KW-1267; KW-1185; KW-0964"",""protein_names"":""Interleukin-1 family member 10 (IL-1F10) (Family of interleukin 1-theta) (FIL1 theta) (Interleukin-1 HY2) (IL-1HY2) (Interleukin-1 theta) (IL-1 theta) (Interleukin-38) (IL-38)"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/Q8WWZ1"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""Q8WWZ1""}"
CYT_Q92520,Q92520,FAM3C,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/Q92520,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""FAM3C_HUMAN"",""gene_aliases"":""FAM3C ILEI GS3786"",""gene_symbol"":""FAM3C"",""go_ids"":""GO:0005125; GO:0005576; GO:0005794; GO:0007165; GO:0031089; GO:0070062"",""inventory_id"":""CYT_Q92520"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0002; KW-0968; KW-0217; KW-1015; KW-0430; KW-0553; KW-1267; KW-1185; KW-0964; KW-0732"",""protein_names"":""Protein FAM3C (Interleukin-like EMT inducer)"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/Q92520"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""Q92520""}"
CYT_Q92583,Q92583,CCL17,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/Q92583,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""CCL17_HUMAN"",""gene_aliases"":""CCL17 SCYA17 TARC"",""gene_symbol"":""CCL17"",""go_ids"":""GO:0005102; GO:0005576; GO:0006935; GO:0006955; GO:0007267; GO:0008009; GO:0060326"",""inventory_id"":""CYT_Q92583"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0002; KW-0145; KW-0202; KW-0903; KW-1015; KW-0395; KW-1267; KW-1185; KW-0964; KW-0732"",""protein_names"":""C-C motif chemokine 17 (CC chemokine TARC) (Small-inducible cytokine A17) (Thymus and activation-regulated chemokine)"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/Q92583"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""Q92583""}"
CYT_Q92838,Q92838,EDA,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/Q92838,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""EDA_HUMAN"",""gene_aliases"":""EDA ED1 EDA2"",""gene_symbol"":""EDA"",""go_ids"":""GO:0005102; GO:0005123; GO:0005125; GO:0005164; GO:0005576; GO:0005856; GO:0005886; GO:0006955; GO:0016020; GO:0019221; GO:0038177; GO:0042475; GO:0042476; GO:0043123; GO:1901222"",""inventory_id"":""CYT_Q92838"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0002; KW-0025; KW-1003; KW-0165; KW-0176; KW-0202; KW-0217; KW-0221; KW-0225; KW-1015; KW-0038; KW-0325; KW-0472; KW-1267; KW-1185; KW-0964; KW-0735; KW-0812; KW-1133"",""protein_names"":""Ectodysplasin-A (Ectodermal dysplasia protein) (EDA protein) [Cleaved into: Ectodysplasin-A, membrane form; Ectodysplasin-A, secreted form]"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/Q92838"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""Q92838""}"
CYT_Q93097,Q93097,WNT2B,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/Q93097,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""WNT2B_HUMAN"",""gene_aliases"":""WNT2B WNT13"",""gene_symbol"":""WNT2B"",""go_ids"":""GO:0002062; GO:0002088; GO:0005109; GO:0005125; GO:0005576; GO:0008584; GO:0021871; GO:0030182; GO:0031012; GO:0045165; GO:0060070; GO:0061072; GO:0061303; GO:0071425"",""inventory_id"":""CYT_Q93097"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0025; KW-0217; KW-0225; KW-1015; KW-0272; KW-0325; KW-0449; KW-1267; KW-1185; KW-0964; KW-0732; KW-0879"",""protein_names"":""Protein Wnt-2b (Protein Wnt-13)"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/Q93097"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""Q93097""}"
CYT_Q93098,Q93098,WNT8B,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/Q93098,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""WNT8B_HUMAN"",""gene_aliases"":""WNT8B"",""gene_symbol"":""WNT8B"",""go_ids"":""GO:0005109; GO:0005125; GO:0005576; GO:0007165; GO:0007369; GO:0007399; GO:0030182; GO:0032355; GO:0032526; GO:0045165; GO:0048018; GO:0048263; GO:0060070; GO:0071300"",""inventory_id"":""CYT_Q93098"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0217; KW-1015; KW-0272; KW-0325; KW-0449; KW-1185; KW-0964; KW-0732; KW-0879"",""protein_names"":""Protein Wnt-8b"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/Q93098"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""Q93098""}"
CYT_Q969D9,Q969D9,TSLP,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/Q969D9,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""TSLP_HUMAN"",""gene_aliases"":""TSLP"",""gene_symbol"":""TSLP"",""go_ids"":""GO:0001961; GO:0005125; GO:0005139; GO:0005576; GO:0007259; GO:0008284; GO:0019221; GO:0032722; GO:0032733; GO:0032736; GO:0032754; GO:0032755; GO:0033005; GO:0038111; GO:0043066; GO:0050729; GO:0050829; GO:0050832; GO:0061844; GO:0071654; GO:0071657; GO:1904894"",""inventory_id"":""CYT_Q969D9"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0002; KW-0025; KW-0202; KW-1015; KW-0325; KW-1267; KW-1185; KW-0964; KW-0732"",""protein_names"":""Thymic stromal lymphopoietin"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/Q969D9"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""Q969D9""}"
CYT_Q96BQ1,Q96BQ1,FAM3D,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/Q96BQ1,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""FAM3D_HUMAN"",""gene_aliases"":""FAM3D UNQ567/PRO1130"",""gene_symbol"":""FAM3D"",""go_ids"":""GO:0005125; GO:0005576; GO:0007165; GO:0046676"",""inventory_id"":""CYT_Q96BQ1"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-1015; KW-0325; KW-0430; KW-1267; KW-1185; KW-0964; KW-0732"",""protein_names"":""Protein FAM3D"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/Q96BQ1"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""Q96BQ1""}"
CYT_Q96DZ9,Q96DZ9,CMTM5,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/Q96DZ9,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""CKLF5_HUMAN"",""gene_aliases"":""CMTM5 CKLFSF5"",""gene_symbol"":""CMTM5"",""go_ids"":""GO:0016020"",""inventory_id"":""CYT_Q96DZ9"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0025; KW-0145; KW-0202; KW-0472; KW-1267; KW-1185; KW-0812; KW-1133"",""protein_names"":""CKLF-like MARVEL transmembrane domain-containing protein 5 (Chemokine-like factor superfamily member 5)"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/Q96DZ9"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""Q96DZ9""}"
CYT_Q96FZ5,Q96FZ5,CMTM7,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/Q96FZ5,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""CKLF7_HUMAN"",""gene_aliases"":""CMTM7 CKLFSF7"",""gene_symbol"":""CMTM7"",""go_ids"":""GO:0016020"",""inventory_id"":""CYT_Q96FZ5"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0025; KW-0145; KW-0202; KW-0472; KW-1267; KW-1185; KW-0812; KW-1133"",""protein_names"":""CKLF-like MARVEL transmembrane domain-containing protein 7 (Chemokine-like factor superfamily member 7)"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/Q96FZ5"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""Q96FZ5""}"
CYT_Q96KF0,Q96KF0,unavailable,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/Q96KF0,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""Q96KF0_HUMAN"",""gene_aliases"":"""",""gene_symbol"":""unavailable"",""go_ids"":""GO:0005576; GO:0006955; GO:0008009"",""inventory_id"":""CYT_Q96KF0"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-0202; KW-0732"",""protein_names"":""I-TAC"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/Q96KF0"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""Q96KF0""}"
CYT_Q96KJ8,Q96KJ8,unavailable,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/Q96KJ8,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""Q96KJ8_HUMAN"",""gene_aliases"":"""",""gene_symbol"":""unavailable"",""go_ids"":""GO:0005125; GO:0005576; GO:0005829; GO:0006954; GO:0006955; GO:0007166; GO:0032729"",""inventory_id"":""CYT_Q96KJ8"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-0202; KW-0963; KW-0395; KW-0964"",""protein_names"":""Interleukin-18 (IL-18)"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/Q96KJ8"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""Q96KJ8""}"
CYT_Q96LA2,Q96LA2,unavailable,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/Q96LA2,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""Q96LA2_HUMAN"",""gene_aliases"":"""",""gene_symbol"":""unavailable"",""go_ids"":""GO:0001774; GO:0005125; GO:0005133; GO:0005576; GO:0045785; GO:0060333"",""inventory_id"":""CYT_Q96LA2"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-0051; KW-0202; KW-0325; KW-0341; KW-0873; KW-0964"",""protein_names"":""Interferon gamma (Immune interferon)"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/Q96LA2"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""Q96LA2""}"
CYT_Q96MX0,Q96MX0,CMTM3,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/Q96MX0,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""CKLF3_HUMAN"",""gene_aliases"":""CMTM3 CKLFSF3"",""gene_symbol"":""CMTM3"",""go_ids"":""GO:0005829; GO:0016020; GO:0031410; GO:0031965"",""inventory_id"":""CYT_Q96MX0"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0025; KW-0145; KW-0202; KW-0472; KW-1267; KW-1185; KW-0812; KW-1133"",""protein_names"":""CKLF-like MARVEL transmembrane domain-containing protein 3 (Chemokine-like factor superfamily member 3)"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/Q96MX0"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""Q96MX0""}"
CYT_Q96PD4,Q96PD4,IL17F,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/Q96PD4,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""IL17F_HUMAN"",""gene_aliases"":""IL17F"",""gene_symbol"":""IL17F"",""go_ids"":""GO:0001819; GO:0002225; GO:0005125; GO:0005126; GO:0005576; GO:0005886; GO:0006954; GO:0016525; GO:0017015; GO:0019955; GO:0032645; GO:0032663; GO:0032675; GO:0032677; GO:0032755; GO:0032761; GO:0042803; GO:0046982; GO:0050829; GO:0050830; GO:0051216; GO:0070534; GO:0072538; GO:0097400; GO:2000340"",""inventory_id"":""CYT_Q96PD4"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0002; KW-1064; KW-0202; KW-0903; KW-0225; KW-1015; KW-0325; KW-0391; KW-0395; KW-0399; KW-1267; KW-1185; KW-0964; KW-0732"",""protein_names"":""Interleukin-17F (IL-17F) (Cytokine ML-1)"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/Q96PD4"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""Q96PD4""}"
CYT_Q96QR1,Q96QR1,SCGB3A1,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/Q96QR1,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""SG3A1_HUMAN"",""gene_aliases"":""SCGB3A1 HIN1 PNSP2 UGRP2 UNQ629/PRO1245"",""gene_symbol"":""SCGB3A1"",""go_ids"":""GO:0005125; GO:0005576; GO:0030308; GO:0042127; GO:0070062; GO:1901741"",""inventory_id"":""CYT_Q96QR1"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0202; KW-0903; KW-1015; KW-1267; KW-1185; KW-0964; KW-0732"",""protein_names"":""Secretoglobin family 3A member 1 (Cytokine HIN-1) (High in normal 1) (Pneumo secretory protein 2) (PnSP-2) (Uteroglobin-related protein 2)"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/Q96QR1"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""Q96QR1""}"
CYT_Q96S42,Q96S42,NODAL,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/Q96S42,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""NODAL_HUMAN"",""gene_aliases"":""NODAL"",""gene_symbol"":""NODAL"",""go_ids"":""GO:0001890; GO:0003140; GO:0005125; GO:0005576; GO:0007565; GO:0008083; GO:0010575; GO:0016015; GO:0022409; GO:0030154; GO:0035987; GO:0038092; GO:0045766; GO:0045944; GO:0048382; GO:0050679; GO:0060391; GO:0060766; GO:0070374; GO:0070698; GO:0097190; GO:1901164; GO:1901383; GO:2000036"",""inventory_id"":""CYT_Q96S42"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0002; KW-0165; KW-0202; KW-0217; KW-0225; KW-1015; KW-0325; KW-0339; KW-1056; KW-1267; KW-1185; KW-0964; KW-0732"",""protein_names"":""Nodal homolog"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/Q96S42"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""Q96S42""}"
